TransactionID,id_21
2987099,252.0
2987188,252.0
2988062,657.0
2988064,657.0
2988389,724.0
2988702,252.0
2988706,252.0
2988714,228.0
2988717,252.0
2988749,369.0
2988823,796.0
2989433,755.0
2989804,848.0
2990038,228.0
2990059,228.0
2990065,228.0
2990114,228.0
2990178,228.0
2990559,657.0
2990645,252.0
2990796,252.0
2990827,734.0
2990835,734.0
2990906,252.0
2990909,252.0
2990965,252.0
2991105,228.0
2991291,252.0
2991359,849.0
2991360,252.0
2991412,252.0
2991464,228.0
2991766,252.0
2992145,849.0
2992164,849.0
2992173,849.0
2992407,596.0
2992483,672.0
2992495,252.0
2992587,252.0
2992668,255.0
2992672,255.0
2992936,252.0
2993109,457.0
2993184,457.0
2993187,457.0
2993284,252.0
2993934,252.0
2994206,252.0
2995038,755.0
2995041,755.0
2995604,252.0
2996185,252.0
2996203,252.0
2996251,252.0
2996253,252.0
2996483,252.0
2996484,252.0
2996488,252.0
2996608,252.0
2997410,252.0
2997414,252.0
2997422,252.0
2997686,164.0
2997852,252.0
2998038,252.0
2998136,252.0
2998173,252.0
2998180,252.0
2998482,409.0
2999193,252.0
2999339,252.0
2999909,252.0
3000267,252.0
3000378,252.0
3000494,130.0
3000671,596.0
3000685,596.0
3000724,596.0
3000740,596.0
3000745,596.0
3000756,755.0
3000803,596.0
3000937,252.0
3001003,596.0
3001099,848.0
3001232,680.0
3001268,510.0
3001337,510.0
3001366,621.0
3001477,596.0
3001579,848.0
3001593,252.0
3001614,817.0
3001815,596.0
3001818,596.0
3001829,596.0
3001890,402.0
3001936,596.0
3001938,324.0
3001964,596.0
3002037,228.0
3002309,500.0
3002334,252.0
3002346,252.0
3002381,309.0
3002808,252.0
3002875,596.0
3002879,596.0
3003141,252.0
3003301,252.0
3003966,114.0
3003969,114.0
3004035,252.0
3004092,228.0
3004339,252.0
3004384,131.0
3004601,501.0
3004653,252.0
3004664,184.0
3004808,420.0
3004823,420.0
3004835,755.0
3004973,252.0
3004977,601.0
3005008,252.0
3005020,480.0
3005062,420.0
3005119,252.0
3005156,306.0
3005160,306.0
3005207,820.0
3005211,820.0
3005219,252.0
3005301,252.0
3005411,770.0
3005416,770.0
3005422,770.0
3005475,237.0
3005568,252.0
3005582,634.0
3005632,755.0
3005675,761.0
3005676,228.0
3005682,228.0
3005699,228.0
3005733,228.0
3005747,816.0
3005793,668.0
3005815,538.0
3005891,353.0
3005918,596.0
3005924,596.0
3005946,453.0
3006029,500.0
3006053,252.0
3006062,252.0
3006139,409.0
3006174,252.0
3006237,252.0
3006400,252.0
3006411,166.0
3006471,123.0
3006478,123.0
3006487,123.0
3006491,123.0
3006521,755.0
3006527,755.0
3006569,488.0
3006709,252.0
3006727,853.0
3006764,252.0
3007170,537.0
3007459,252.0
3007599,252.0
3007729,252.0
3007745,252.0
3008154,252.0
3008184,437.0
3008248,802.0
3008249,802.0
3008250,802.0
3008252,802.0
3008257,252.0
3008275,596.0
3008313,228.0
3008331,252.0
3008433,252.0
3008436,252.0
3008440,525.0
3008468,228.0
3008471,228.0
3008473,228.0
3008476,228.0
3008479,228.0
3008480,332.0
3008623,252.0
3008748,197.0
3008813,739.0
3008825,596.0
3008827,596.0
3008829,596.0
3008837,596.0
3008877,394.0
3008893,801.0
3009003,329.0
3009035,329.0
3009050,277.0
3009071,449.0
3009075,183.0
3009115,596.0
3009139,596.0
3009149,596.0
3009174,498.0
3009188,609.0
3009191,178.0
3009242,487.0
3009353,252.0
3009488,809.0
3009532,252.0
3009554,755.0
3009742,542.0
3009779,576.0
3009993,695.0
3010033,755.0
3010101,487.0
3010123,755.0
3010195,761.0
3010252,252.0
3010576,802.0
3010871,763.0
3010880,763.0
3010900,763.0
3011111,252.0
3011130,228.0
3011273,252.0
3011294,252.0
3011794,235.0
3011852,849.0
3011867,672.0
3011911,277.0
3011912,277.0
3011913,277.0
3011974,596.0
3012161,848.0
3012200,481.0
3012216,596.0
3012247,727.0
3012249,727.0
3012297,587.0
3012310,727.0
3012314,252.0
3012317,252.0
3012360,727.0
3012399,252.0
3012402,252.0
3012405,807.0
3012429,575.0
3012480,252.0
3012487,801.0
3012495,391.0
3012571,208.0
3012603,252.0
3012609,252.0
3012621,691.0
3012657,253.0
3012662,848.0
3012670,848.0
3012784,327.0
3012793,848.0
3012797,848.0
3012802,848.0
3012845,558.0
3012880,252.0
3012981,530.0
3012985,530.0
3013001,530.0
3013209,194.0
3013263,252.0
3013393,691.0
3013451,409.0
3013800,317.0
3013840,691.0
3014060,252.0
3014166,252.0
3014361,591.0
3014554,519.0
3014580,252.0
3015126,849.0
3015449,252.0
3015497,252.0
3015531,728.0
3015541,728.0
3015542,728.0
3015543,728.0
3015548,728.0
3015874,228.0
3015952,204.0
3016038,252.0
3016051,252.0
3016253,277.0
3016273,566.0
3016277,566.0
3016334,306.0
3016502,252.0
3016506,245.0
3016534,252.0
3016586,250.0
3016624,252.0
3016672,252.0
3016736,252.0
3016785,596.0
3016868,252.0
3016872,252.0
3016980,409.0
3017032,581.0
3017062,668.0
3017068,668.0
3017077,668.0
3017097,441.0
3017134,728.0
3017183,252.0
3017468,252.0
3017479,709.0
3017538,480.0
3017598,228.0
3017907,252.0
3018134,252.0
3018370,252.0
3018471,252.0
3018659,252.0
3019216,252.0
3019238,252.0
3019571,252.0
3019647,456.0
3019649,456.0
3019688,595.0
3019817,409.0
3019955,252.0
3019997,252.0
3020187,252.0
3020218,252.0
3020305,252.0
3020504,252.0
3020577,252.0
3020649,252.0
3020756,252.0
3020800,266.0
3020887,537.0
3020889,252.0
3020891,537.0
3020903,537.0
