TransactionID,id_31
2987004,samsung browser 6.2
2987008,mobile safari 11.0
2987010,chrome 62.0
2987011,chrome 62.0
2987016,chrome 62.0
2987017,chrome 62.0
2987038,chrome 62.0
2987040,chrome 62.0
2987048,chrome 62.0
2987049,chrome 62.0
2987057,chrome 62.0 for android
2987066,chrome 62.0
2987069,chrome 62.0
2987070,mobile safari 11.0
2987072,chrome 62.0 for android
2987074,chrome 62.0
2987084,chrome 62.0
2987093,edge 15.0
2987099,mobile safari generic
2987100,chrome 62.0 for android
2987101,chrome 49.0
2987104,chrome 62.0 for android
2987105,chrome 62.0 for android
2987111,chrome 62.0
2987114,chrome 62.0
2987119,chrome 61.0
2987121,chrome 62.0
2987125,chrome 62.0
2987130,chrome 62.0
2987138,edge 16.0
2987141,safari generic
2987144,safari generic
2987145,mobile safari 11.0
2987148,mobile safari 11.0
2987156,chrome 62.0
2987167,edge 14.0
2987173,mobile safari 11.0
2987183,chrome 56.0 for android
2987188,chrome 62.0
2987189,firefox 57.0
2987190,mobile safari 11.0
2987192,firefox 57.0
2987196,chrome 62.0
2987197,mobile safari 11.0
2987198,mobile safari 11.0
2987199,mobile safari 11.0
2987207,mobile safari 11.0
2987209,chrome 62.0
2987211,chrome 62.0 for android
2987236,mobile safari 11.0
2987240,chrome 54.0 for android
2987243,chrome 54.0 for android
2987245,chrome 54.0 for android
2987248,mobile safari uiwebview
2987252,chrome 62.0
2987258,chrome 62.0
2987259,mobile safari 11.0
2987262,chrome 62.0
2987265,mobile safari 11.0
2987266,chrome 62.0
2987270,mobile safari 11.0
2987271,chrome 62.0
2987273,mobile safari 11.0
2987275,chrome
2987281,chrome 62.0
2987284,chrome 62.0
2987287,safari generic
2987288,chrome 62.0 for ios
2987301,chrome 62.0 for android
2987311,safari generic
2987316,firefox 57.0
2987327,chrome 62.0
2987328,chrome 62.0
2987332,mobile safari generic
2987333,chrome 62.0
2987335,mobile safari generic
2987336,mobile safari generic
2987337,mobile safari 11.0
2987338,mobile safari generic
2987352,chrome 62.0 for android
2987355,safari generic
2987361,safari generic
2987366,mobile safari 11.0
2987367,firefox
2987368,mobile safari 11.0
2987374,safari generic
2987376,safari generic
2987380,mobile safari 11.0
2987384,chrome 62.0
2987386,chrome 60.0 for android
2987387,chrome 62.0 for android
2987389,safari generic
2987390,safari generic
2987398,chrome 62.0 for android
2987404,mobile safari 10.0
2987405,mobile safari 11.0
2987406,mobile safari 10.0
2987408,mobile safari 10.0
