TransactionID,id_26
2987099,184.0
2987188,102.0
2988062,159.0
2988064,159.0
2988389,142.0
2988702,184.0
2988706,184.0
2988714,117.0
2988717,184.0
2988749,191.0
2988823,184.0
2989433,119.0
2989804,184.0
2990038,121.0
2990059,121.0
2990065,121.0
2990114,121.0
2990178,182.0
2990559,159.0
2990645,100.0
2990796,216.0
2990827,142.0
2990835,142.0
2990906,147.0
2990909,147.0
2990965,147.0
2991105,100.0
2991291,119.0
2991359,146.0
2991360,119.0
2991412,147.0
2991464,133.0
2991766,184.0
2992145,206.0
2992164,206.0
2992173,206.0
2992407,161.0
2992483,142.0
2992495,161.0
2992587,184.0
2992668,215.0
2992672,215.0
2992936,102.0
2993109,215.0
2993184,215.0
2993187,215.0
2993284,102.0
2993934,100.0
2994206,161.0
2995038,119.0
2995041,119.0
2995604,142.0
2996185,100.0
2996203,100.0
2996251,169.0
2996253,169.0
2996483,102.0
2996484,102.0
2996488,102.0
2996608,102.0
2997410,169.0
2997414,169.0
2997422,169.0
2997686,184.0
2997852,119.0
2998038,102.0
2998136,169.0
2998173,216.0
2998180,216.0
2998482,161.0
2999193,161.0
2999339,119.0
2999909,216.0
3000267,152.0
3000378,169.0
3000494,121.0
3000671,161.0
3000685,161.0
3000724,161.0
3000740,161.0
3000745,161.0
3000756,119.0
3000803,161.0
3000937,142.0
3000966,216.0
3000969,216.0
3000984,216.0
3000993,216.0
3001003,161.0
3001099,161.0
3001232,143.0
3001268,163.0
3001337,163.0
3001366,121.0
3001477,161.0
3001579,184.0
3001593,184.0
3001614,117.0
3001815,161.0
3001818,161.0
3001829,161.0
3001890,186.0
3001936,161.0
3001938,161.0
3001964,161.0
3002037,119.0
3002309,182.0
3002334,119.0
3002346,142.0
3002381,111.0
3002808,102.0
3002875,161.0
3002879,161.0
3003141,142.0
3003301,100.0
3003966,106.0
3003969,106.0
3004035,119.0
3004092,142.0
3004339,100.0
3004384,137.0
3004601,100.0
3004653,100.0
3004664,134.0
3004808,184.0
3004823,184.0
3004835,119.0
3004973,169.0
3004977,184.0
3005008,147.0
3005020,146.0
3005062,184.0
3005119,147.0
3005156,169.0
3005160,169.0
3005207,142.0
3005211,142.0
3005219,142.0
3005301,142.0
3005411,215.0
3005416,215.0
3005422,215.0
3005475,216.0
3005568,184.0
3005582,161.0
3005632,119.0
3005675,190.0
3005676,161.0
3005682,161.0
3005699,161.0
3005733,119.0
3005747,161.0
3005793,142.0
3005815,146.0
3005891,190.0
3005918,161.0
3005924,161.0
3005946,184.0
3006029,182.0
3006053,169.0
3006062,169.0
3006139,185.0
3006174,100.0
3006237,184.0
3006400,161.0
3006411,147.0
3006471,184.0
3006478,184.0
3006487,184.0
3006491,184.0
3006521,119.0
3006527,119.0
3006569,147.0
3006709,102.0
3006727,184.0
3006764,147.0
3007170,156.0
3007459,147.0
3007599,161.0
3007729,184.0
3007745,184.0
3008154,216.0
3008184,191.0
3008248,121.0
3008249,121.0
3008250,121.0
3008252,121.0
3008257,184.0
3008275,161.0
3008313,130.0
3008331,169.0
3008433,100.0
3008436,100.0
3008440,184.0
3008468,182.0
3008471,182.0
3008473,130.0
3008476,182.0
3008479,182.0
3008480,184.0
3008623,161.0
3008748,161.0
3008813,146.0
3008825,119.0
3008827,119.0
3008829,119.0
3008837,119.0
3008877,161.0
3008893,121.0
3009003,162.0
3009035,162.0
3009050,143.0
3009071,169.0
3009075,117.0
3009115,161.0
3009139,161.0
3009149,161.0
3009174,149.0
3009188,161.0
3009191,184.0
3009242,144.0
3009353,142.0
3009488,168.0
3009532,142.0
3009554,119.0
3009742,102.0
3009779,182.0
3009993,103.0
3010033,119.0
3010101,144.0
3010123,119.0
3010195,184.0
3010252,184.0
3010576,184.0
3010871,215.0
3010880,215.0
3010900,215.0
3011111,100.0
3011130,119.0
3011273,169.0
3011294,142.0
3011794,100.0
3011852,146.0
3011867,142.0
3011911,143.0
3011912,143.0
3011913,143.0
3011974,119.0
3012161,142.0
3012200,161.0
3012216,119.0
3012247,146.0
3012249,146.0
3012297,102.0
3012310,146.0
3012314,169.0
3012317,169.0
3012360,146.0
3012399,169.0
3012402,169.0
3012405,184.0
3012429,121.0
3012480,169.0
3012487,100.0
3012495,182.0
3012571,161.0
3012603,169.0
3012609,169.0
3012621,168.0
3012657,121.0
3012662,134.0
3012670,134.0
3012784,107.0
3012793,162.0
3012797,162.0
3012802,162.0
3012845,152.0
3012880,102.0
3012981,184.0
3012985,184.0
3013001,184.0
3013209,144.0
3013263,100.0
3013393,168.0
3013451,119.0
3013800,146.0
3013840,168.0
3014060,102.0
3014166,184.0
3014361,168.0
3014554,100.0
3014580,184.0
3015126,161.0
3015449,142.0
3015497,100.0
3015531,161.0
3015541,161.0
3015542,161.0
3015543,161.0
3015548,161.0
3015874,130.0
3015952,143.0
3016038,169.0
3016051,184.0
3016253,161.0
3016273,185.0
3016277,185.0
3016334,169.0
3016502,100.0
3016506,182.0
3016534,142.0
3016586,194.0
