TransactionID,id_22
2987099,14.0
2987188,14.0
2988062,41.0
2988064,41.0
2988389,14.0
2988702,14.0
2988706,14.0
2988714,14.0
2988717,14.0
2988749,21.0
2988823,14.0
2989433,14.0
2989804,14.0
2990038,14.0
2990059,14.0
2990065,14.0
2990114,14.0
2990178,14.0
2990559,41.0
2990645,14.0
2990796,14.0
2990827,14.0
2990835,14.0
2990906,14.0
2990909,14.0
2990965,14.0
2991105,14.0
2991291,14.0
2991359,14.0
2991360,14.0
2991412,14.0
2991464,33.0
2991766,14.0
2992145,14.0
2992164,14.0
2992173,14.0
2992407,14.0
2992483,14.0
2992495,14.0
2992587,14.0
2992668,41.0
2992672,41.0
2992936,14.0
2993109,41.0
2993184,41.0
2993187,41.0
2993284,14.0
2993934,14.0
2994206,14.0
2995038,14.0
2995041,14.0
2995604,14.0
2996185,14.0
2996203,14.0
2996251,14.0
2996253,14.0
2996483,14.0
2996484,14.0
2996488,14.0
2996608,14.0
2997410,14.0
2997414,14.0
2997422,14.0
2997686,14.0
2997852,14.0
2998038,14.0
2998136,14.0
2998173,14.0
2998180,14.0
2998482,14.0
2999193,14.0
2999339,14.0
2999909,14.0
3000267,14.0
3000378,14.0
3000494,14.0
3000671,14.0
3000685,14.0
3000724,14.0
3000740,14.0
3000745,14.0
3000756,14.0
3000803,14.0
3000937,14.0
3000966,14.0
3000969,14.0
3000984,14.0
3000993,14.0
3001003,14.0
3001099,14.0
3001232,14.0
3001268,14.0
3001337,14.0
3001366,14.0
3001477,14.0
3001579,14.0
3001593,14.0
3001614,14.0
3001815,14.0
3001818,14.0
3001829,14.0
3001890,14.0
3001936,14.0
3001938,14.0
3001964,14.0
3002037,14.0
3002309,14.0
3002334,14.0
3002346,14.0
3002381,14.0
3002808,14.0
3002875,14.0
3002879,14.0
3003141,14.0
3003301,14.0
3003966,14.0
3003969,14.0
3004035,14.0
3004092,14.0
3004339,14.0
3004384,14.0
3004601,14.0
3004653,14.0
3004664,14.0
3004808,14.0
3004823,14.0
3004835,14.0
3004973,14.0
3004977,14.0
3005008,14.0
3005020,14.0
3005062,14.0
3005119,14.0
3005156,14.0
3005160,14.0
3005207,14.0
3005211,14.0
3005219,14.0
3005301,14.0
3005411,41.0
3005416,41.0
3005422,41.0
3005475,14.0
3005568,14.0
3005582,14.0
3005632,14.0
3005675,14.0
3005676,14.0
3005682,14.0
3005699,14.0
3005733,14.0
3005747,14.0
3005793,14.0
3005815,14.0
3005891,14.0
3005918,14.0
3005924,14.0
3005946,14.0
3006029,14.0
3006053,14.0
3006062,14.0
3006139,14.0
3006174,14.0
3006237,14.0
3006400,14.0
3006411,14.0
3006471,14.0
3006478,14.0
3006487,14.0
3006491,14.0
3006521,14.0
3006527,14.0
3006569,14.0
3006709,14.0
3006727,14.0
3006764,14.0
3007170,14.0
3007459,14.0
3007599,14.0
3007729,14.0
3007745,14.0
3008154,14.0
3008184,21.0
3008248,14.0
3008249,14.0
3008250,14.0
3008252,14.0
3008257,14.0
3008275,14.0
3008313,35.0
3008331,14.0
3008433,14.0
3008436,14.0
3008440,14.0
3008468,14.0
3008471,14.0
3008473,35.0
3008476,14.0
3008479,14.0
3008480,14.0
3008623,14.0
3008748,14.0
3008813,14.0
3008825,14.0
3008827,14.0
3008829,14.0
3008837,14.0
3008877,14.0
3008893,14.0
3009003,14.0
3009035,14.0
3009050,14.0
3009071,14.0
3009075,14.0
3009115,14.0
3009139,14.0
3009149,14.0
3009174,14.0
3009188,14.0
3009191,14.0
3009242,14.0
3009353,14.0
3009488,14.0
3009532,14.0
3009554,14.0
3009742,14.0
3009779,14.0
3009993,14.0
3010033,14.0
3010101,14.0
3010123,14.0
3010195,14.0
3010252,14.0
3010576,14.0
3010871,41.0
3010880,41.0
3010900,41.0
3011111,14.0
3011130,14.0
3011273,14.0
3011294,14.0
3011794,14.0
3011852,14.0
3011867,14.0
3011911,14.0
3011912,14.0
3011913,14.0
3011974,14.0
3012161,14.0
3012200,14.0
3012216,14.0
3012247,14.0
3012249,14.0
3012297,14.0
3012310,14.0
3012314,14.0
3012317,14.0
3012360,14.0
3012399,14.0
3012402,14.0
3012405,14.0
3012429,14.0
3012480,14.0
3012487,14.0
3012495,14.0
3012571,14.0
3012603,14.0
3012609,14.0
3012621,14.0
3012657,14.0
3012662,14.0
3012670,14.0
3012784,14.0
3012793,14.0
3012797,14.0
3012802,14.0
3012845,14.0
3012880,14.0
3012981,14.0
3012985,14.0
3013001,14.0
3013209,14.0
3013263,14.0
3013393,14.0
3013451,14.0
3013800,14.0
3013840,14.0
3014060,14.0
3014166,14.0
3014361,14.0
3014554,14.0
3014580,14.0
3015126,14.0
3015449,14.0
3015497,14.0
3015531,14.0
3015541,14.0
3015542,14.0
3015543,14.0
3015548,14.0
3015874,35.0
3015952,14.0
3016038,14.0
3016051,14.0
3016253,14.0
3016273,14.0
3016277,14.0
3016334,14.0
3016502,14.0
3016506,14.0
3016534,14.0
3016586,14.0
3016624,14.0
3016672,14.0
3016736,14.0
3016785,14.0
3016868,14.0
3016872,14.0
3016980,14.0
3017032,14.0
3017062,14.0
3017068,14.0
3017077,14.0
3017097,14.0
3017134,14.0
3017183,14.0
3017468,14.0
3017479,14.0
3017538,14.0
3017598,33.0
3017907,14.0
3018134,14.0
3018370,14.0
3018471,14.0
3018659,14.0
3019216,14.0
3019238,14.0
3019571,14.0
3019647,14.0
3019649,14.0
3019688,14.0
3019817,14.0
3019955,14.0
3019997,14.0
3020187,14.0
3020218,14.0
3020305,14.0
3020504,14.0
3020577,14.0
3020649,14.0
3020756,14.0
3020800,14.0
3020887,14.0
3020889,14.0
3020891,14.0
3020903,14.0
3020909,14.0
3020985,14.0
3021291,14.0
3021336,14.0
3021687,14.0
3021931,14.0
3022023,14.0
3022157,14.0
3022198,14.0
3022470,14.0
3022575,14.0
3022813,14.0
3023054,14.0
3023128,41.0
3023131,14.0
3023133,41.0
3023136,41.0
3023140,41.0
3023144,41.0
3023148,41.0
3023174,41.0
3023179,41.0
3023182,41.0
3023187,41.0
3023235,14.0
3023443,14.0
3023473,14.0
3023474,14.0
3023705,14.0
3023965,14.0
3024002,14.0
3024043,14.0
3024078,14.0
3024510,14.0
3024548,14.0
3024880,14.0
3024897,14.0
3024907,14.0
3024908,14.0
3024998,14.0
3025128,14.0
3025209,14.0
3025551,14.0
3025559,14.0
3025560,14.0
3025565,14.0
3025606,14.0
3025847,14.0
3026120,14.0
3026265,14.0
3026421,14.0
3026461,14.0
3026669,14.0
3026672,14.0
3026680,14.0
3026681,14.0
3026700,14.0
3026702,14.0
3026753,14.0
3026886,14.0
3026924,19.0
3026958,14.0
3027052,35.0
3027160,14.0
3027224,14.0
3027255,14.0
3027260,14.0
3027262,14.0
3027287,14.0
3027288,14.0
3027391,14.0
3027446,14.0
3027469,14.0
3027473,14.0
3027485,14.0
3027486,14.0
3027491,14.0
3027492,14.0
3027494,14.0
3027542,14.0
3027571,14.0
3027580,14.0
3027651,14.0
3027662,14.0
3027697,14.0
3027753,14.0
3027818,14.0
3027821,14.0
3027822,14.0
3027844,14.0
3027973,14.0
3027977,14.0
3027981,41.0
3028013,14.0
3028018,14.0
3028033,14.0
3028077,14.0
3028087,14.0
3028150,14.0
3028175,14.0
3028203,14.0
3028230,14.0
3028275,14.0
3028361,14.0
3028420,14.0
3028495,14.0
3028513,14.0
3028560,14.0
3028592,14.0
3028618,14.0
3028686,14.0
3028728,14.0
3028814,14.0
3028823,14.0
3028840,14.0
3028995,14.0
3029067,14.0
3029152,14.0
3029250,14.0
3029257,14.0
3029258,14.0
3029360,14.0
3029370,14.0
3029406,14.0
3029524,14.0
3029536,14.0
3029611,14.0
3029699,14.0
3029734,14.0
3029865,14.0
3029964,14.0
3030087,14.0
3030135,14.0
3030184,41.0
3030506,14.0
3030830,14.0
3030849,14.0
3031003,14.0
3031005,14.0
3031596,21.0
3031604,14.0
3031629,14.0
3031754,14.0
3031761,14.0
3031816,14.0
3031902,14.0
3031940,14.0
3032000,21.0
3032007,21.0
3032014,14.0
3032173,14.0
3032190,14.0
3032220,14.0
3032265,14.0
3032267,14.0
3032288,14.0
3032298,14.0
3032366,14.0
3032390,14.0
3032447,41.0
3032482,14.0
3032491,14.0
3032565,14.0
3032661,14.0
3032676,14.0
3032687,14.0
3032747,14.0
3032791,14.0
3032806,14.0
3032823,14.0
3032931,14.0
3033031,14.0
3033096,41.0
3033102,41.0
3033135,14.0
3033141,14.0
3033159,14.0
3033173,41.0
3033183,41.0
3033306,14.0
3033312,14.0
3033322,14.0
3033335,14.0
3033603,14.0
3033622,14.0
3033648,14.0
3033659,41.0
3033715,14.0
3033720,14.0
3033725,14.0
3033733,14.0
3033744,14.0
3033747,14.0
3033873,33.0
3033915,14.0
3034177,14.0
3034346,14.0
3034368,41.0
3034415,14.0
3034422,14.0
3034593,14.0
3034869,14.0
3034893,14.0
3034911,14.0
3035173,14.0
3035201,14.0
3035701,14.0
3035720,14.0
3035765,14.0
3035823,14.0
3035851,14.0
3035860,14.0
3035864,14.0
3036027,14.0
3036077,14.0
3036120,14.0
3036156,14.0
3036158,14.0
3036160,14.0
3036163,14.0
3036164,14.0
3036171,14.0
3036172,14.0
3036173,14.0
3036211,14.0
3036305,14.0
3036316,14.0
3036339,14.0
3036345,14.0
3036432,14.0
3036504,41.0
3036506,14.0
3036557,14.0
3036558,14.0
3036562,14.0
3036606,14.0
3036612,14.0
3036616,14.0
3036617,14.0
3036621,14.0
3036623,14.0
3036632,14.0
3036634,14.0
3036637,14.0
3036658,21.0
3036685,14.0
3036742,41.0
3036750,14.0
3036790,14.0
3036813,14.0
3036863,14.0
3036934,14.0
3037099,14.0
3037109,14.0
3037111,14.0
3037113,14.0
3037139,14.0
3037147,14.0
3037153,14.0
3037167,14.0
3037210,14.0
3037333,14.0
3037480,14.0
3037482,14.0
3037486,14.0
3037516,14.0
3037518,14.0
3037521,14.0
3037544,14.0
3037557,14.0
3037699,14.0
3037861,14.0
3037912,14.0
3037968,14.0
3038033,14.0
3038043,14.0
3038046,14.0
3038160,14.0
3038205,14.0
3038388,14.0
3038693,14.0
3038775,14.0
3038797,14.0
3039094,14.0
3039209,41.0
3039392,14.0
3039396,14.0
3039401,14.0
3039404,14.0
3039406,14.0
3039412,14.0
3039509,14.0
3039660,14.0
3039687,41.0
3039862,14.0
3039864,14.0
3039923,14.0
3039936,14.0
3039961,14.0
3039963,14.0
3039981,14.0
3040042,14.0
3040172,14.0
3040251,14.0
3040298,14.0
3040302,14.0
3040310,14.0
3040312,14.0
3040326,14.0
3040347,14.0
3040371,14.0
3040406,14.0
3040442,14.0
3040466,14.0
3040515,14.0
3040582,14.0
3040636,14.0
3040641,14.0
3040651,14.0
3040654,14.0
3040658,14.0
3040725,14.0
3040763,14.0
3040822,14.0
3040865,14.0
3040877,14.0
3040884,14.0
3040891,14.0
3040927,14.0
3040948,14.0
3040954,14.0
3040959,14.0
3040961,14.0
3040964,14.0
3040971,14.0
3040985,14.0
3040991,14.0
3041098,14.0
3041138,14.0
3041251,41.0
3041269,14.0
3041324,41.0
3041347,14.0
3041370,14.0
3041371,14.0
3041375,14.0
3041378,14.0
3041449,14.0
3041463,14.0
3041465,14.0
3041530,14.0
3041588,14.0
3041630,14.0
3041694,14.0
3041726,14.0
3041937,14.0
3042038,14.0
3042052,14.0
3042074,14.0
3042220,14.0
3042344,14.0
3042347,14.0
3042356,14.0
3042583,14.0
3042596,14.0
3042598,14.0
3042781,14.0
3042813,14.0
3042926,14.0
3043006,14.0
3043140,14.0
3043404,14.0
3043467,14.0
3043631,14.0
3043677,14.0
3043777,14.0
3043819,14.0
3043950,14.0
3043960,14.0
3043978,14.0
3044138,14.0
3044321,14.0
3044362,14.0
3044434,14.0
3044555,14.0
3044591,14.0
3044656,21.0
3044663,14.0
3044665,14.0
3044713,14.0
3044720,14.0
3044734,14.0
3044750,14.0
3044788,14.0
3044824,14.0
3044833,14.0
3044883,14.0
3044962,14.0
3044964,14.0
3044992,14.0
3045091,14.0
3045153,14.0
3045309,14.0
3045332,14.0
3045382,14.0
3045452,14.0
3045518,14.0
3045588,14.0
3045653,14.0
3045747,14.0
3045927,14.0
3045989,14.0
3046117,14.0
3046199,14.0
3046233,41.0
3046266,14.0
3046398,14.0
3046441,14.0
3046499,14.0
3046583,14.0
3046656,14.0
3046662,14.0
3046714,14.0
3046727,14.0
3046728,14.0
3046806,14.0
3046915,14.0
3046964,14.0
3047013,14.0
3047020,14.0
3047064,14.0
3047105,14.0
3047109,14.0
3047142,14.0
3047162,14.0
3047201,14.0
3047207,14.0
3047219,41.0
3047358,14.0
3047397,14.0
3047410,14.0
3047512,14.0
3047537,41.0
3047542,41.0
3047550,41.0
3047558,41.0
3047669,14.0
3047689,14.0
3047746,14.0
3047747,14.0
3047764,14.0
3047772,14.0
3047829,14.0
3047831,14.0
3047913,14.0
3048112,14.0
3048185,14.0
3048229,41.0
3048303,14.0
3048315,14.0
3048449,14.0
3048515,14.0
3048560,14.0
3048590,14.0
3048634,14.0
3048680,14.0
3048683,41.0
3048707,14.0
3048714,14.0
3048878,14.0
3048886,14.0
3048887,14.0
3048888,14.0
3048891,14.0
3048898,14.0
3048910,14.0
3049020,41.0
3049046,41.0
3049048,41.0
3049104,41.0
3049252,14.0
3049320,14.0
3049416,14.0
3049461,14.0
3049480,14.0
3049637,14.0
3049687,14.0
3049705,33.0
3049706,14.0
3049734,14.0
3049766,33.0
3049802,14.0
3049925,14.0
3050153,14.0
3050284,14.0
3050337,14.0
3050405,14.0
3050527,14.0
3050546,14.0
3050551,33.0
3050599,14.0
3050649,41.0
3050667,14.0
3050930,14.0
3051020,14.0
3051031,14.0
3051120,14.0
3051150,14.0
3051404,14.0
3051509,14.0
3051530,14.0
3051714,14.0
3051797,14.0
3052057,14.0
3052178,14.0
3052242,14.0
3052340,14.0
3052358,14.0
3052412,14.0
3052425,14.0
3052525,14.0
3052538,14.0
3052555,14.0
3052697,14.0
3052848,14.0
3052924,14.0
3052928,14.0
3052931,14.0
3052936,14.0
3053028,14.0
3053050,14.0
3053180,14.0
3053315,14.0
3053373,14.0
3053403,14.0
3053447,14.0
3053524,14.0
3053693,14.0
3053696,14.0
3053733,14.0
3053887,14.0
3054078,14.0
3054173,14.0
3054271,14.0
3054310,14.0
3054445,14.0
3054635,14.0
3054766,14.0
3054984,14.0
3055143,14.0
3055211,14.0
3055276,14.0
3055284,14.0
3055315,14.0
3055373,14.0
3055586,14.0
3055746,14.0
3055784,14.0
3055787,14.0
3055930,14.0
3055987,14.0
3056048,14.0
3056164,14.0
3056226,14.0
3056743,14.0
3057041,14.0
3057116,14.0
3057330,14.0
3057350,14.0
3057398,14.0
3057592,14.0
3057644,14.0
3057683,14.0
3057825,14.0
3057838,14.0
3057847,14.0
3057884,14.0
3057910,14.0
3058026,14.0
3058044,14.0
3058047,14.0
3058102,14.0
3058122,14.0
3058140,14.0
3058145,14.0
3058173,14.0
3058204,14.0
3058269,14.0
3058282,14.0
3058314,14.0
3058329,14.0
3058342,14.0
3058348,14.0
3058393,14.0
3058399,14.0
3058444,14.0
3058527,14.0
3058529,14.0
3058535,14.0
3058542,14.0
3058573,41.0
3058575,14.0
3058622,14.0
3058623,14.0
3058655,14.0
3058721,14.0
3058736,14.0
3058757,14.0
3058763,14.0
3058863,14.0
3058877,14.0
3058881,14.0
3058892,14.0
3058916,14.0
3058919,14.0
3058950,14.0
3058971,14.0
3059002,14.0
3059007,41.0
3059064,14.0
3059111,14.0
3059133,14.0
3059161,14.0
3059268,14.0
3059308,14.0
3059334,41.0
3059350,14.0
3059359,14.0
3059420,14.0
3059486,14.0
3059488,14.0
3059514,14.0
3059520,14.0
3059566,14.0
3059597,14.0
3059602,14.0
3059604,14.0
3059612,14.0
3059621,14.0
3059622,14.0
3059626,14.0
3059660,14.0
3059663,14.0
3059671,14.0
3059681,14.0
3059697,14.0
3059759,14.0
3059770,14.0
3059777,14.0
3059871,14.0
3059887,14.0
3059890,14.0
3059999,14.0
3060030,14.0
3060066,14.0
3060077,14.0
3060089,14.0
3060113,14.0
3060117,14.0
3060128,14.0
3060146,14.0
3060176,14.0
3060209,14.0
3060215,14.0
3060219,14.0
3060220,14.0
3060239,14.0
3060244,14.0
3060356,14.0
3060388,14.0
3060471,14.0
3060504,14.0
3060518,14.0
3060526,14.0
3060537,14.0
3060548,14.0
3060587,14.0
3060624,14.0
3060674,14.0
3060677,14.0
3060686,14.0
3060690,14.0
3060775,14.0
3060780,14.0
3060884,14.0
3061012,14.0
3061101,14.0
3061139,14.0
3061143,14.0
3061179,14.0
3061211,14.0
3061382,14.0
3061464,14.0
3061604,14.0
3061683,14.0
3061714,14.0
3061726,20.0
3061756,14.0
3061757,14.0
3061784,14.0
3061942,14.0
3061944,41.0
3062030,41.0
3062136,41.0
3062264,14.0
3062276,14.0
3062315,14.0
3062384,14.0
3062474,14.0
3062642,14.0
3063155,14.0
3063222,14.0
3063439,33.0
3063474,14.0
3063565,14.0
3063589,14.0
3063651,14.0
3063683,14.0
3063688,14.0
3063693,14.0
3063700,14.0
3063735,14.0
3063743,14.0
3063753,14.0
3063754,14.0
3063799,14.0
3063818,14.0
3063909,14.0
3063927,14.0
3064032,14.0
3064043,14.0
3064045,14.0
3064084,14.0
3064112,14.0
3064124,14.0
3064140,14.0
3064166,14.0
3064245,14.0
3064269,14.0
3064274,14.0
3064301,14.0
3064320,14.0
3064372,14.0
3064394,14.0
3064434,41.0
3064447,14.0
3064454,14.0
3064506,14.0
3064558,14.0
3064611,14.0
3064646,14.0
3064737,14.0
3064764,14.0
3064833,14.0
3064874,14.0
3064892,14.0
3064921,14.0
3064959,14.0
3065018,14.0
3065160,14.0
3065167,14.0
3065256,14.0
3065312,14.0
3065326,14.0
3065330,14.0
3065389,14.0
3065415,14.0
3065426,14.0
3065444,14.0
3065451,14.0
3065457,14.0
3065464,41.0
3065474,14.0
3065482,14.0
3065496,14.0
3065512,14.0
3065576,33.0
3065580,14.0
3065582,33.0
3065617,14.0
3065686,14.0
3065694,14.0
3065702,14.0
3065716,14.0
3065760,14.0
3065769,14.0
3065797,14.0
3065865,14.0
3065891,14.0
3066009,14.0
3066019,14.0
3066056,14.0
3066058,14.0
3066063,14.0
3066180,14.0
3066198,14.0
3066223,14.0
3066294,14.0
3066299,14.0
3066303,14.0
3066311,14.0
3066317,14.0
3066352,14.0
3066405,14.0
3066442,14.0
3066470,14.0
3066641,14.0
3066670,14.0
3066677,14.0
3066827,14.0
3066833,14.0
3066871,41.0
3067049,14.0
3067073,14.0
3067080,14.0
3067082,14.0
3067122,14.0
3067158,14.0
3067163,14.0
3067215,14.0
3067241,14.0
3067265,14.0
3067278,14.0
3067332,14.0
3067468,14.0
3067671,14.0
3067701,14.0
3067744,14.0
3067808,14.0
3067869,14.0
3068062,14.0
3068143,14.0
3068255,14.0
3068270,14.0
3068430,14.0
3068668,14.0
3068669,14.0
3068960,14.0
3069122,14.0
3069139,14.0
3069250,14.0
3069370,14.0
3069377,14.0
3069440,14.0
3069449,14.0
3069458,14.0
3069462,14.0
3069508,14.0
3069553,14.0
3069569,14.0
3069609,14.0
3069613,14.0
3069619,14.0
3069681,14.0
3069736,14.0
3069742,14.0
3069766,14.0
3069844,41.0
3069852,41.0
3069874,14.0
3069891,33.0
3069938,14.0
3069949,14.0
3069988,14.0
3070015,14.0
3070046,14.0
3070153,14.0
3070244,14.0
3070257,14.0
3070269,14.0
3070323,14.0
3070331,14.0
3070337,14.0
3070340,14.0
3070388,14.0
3070406,14.0
3070418,14.0
3070455,14.0
3070463,14.0
3070497,14.0
3070514,14.0
3070584,14.0
3070593,14.0
3070641,14.0
3070644,14.0
3070673,14.0
3070684,41.0
3070725,14.0
3070923,14.0
3070984,14.0
3071005,41.0
3071050,14.0
3071075,14.0
3071107,14.0
3071163,41.0
3071171,14.0
3071178,14.0
3071190,14.0
3071196,14.0
3071200,14.0
3071202,14.0
3071211,14.0
3071217,14.0
3071245,14.0
3071391,14.0
3071443,14.0
3071470,14.0
3071495,14.0
3071523,14.0
3071611,14.0
3071625,14.0
3071667,14.0
3071686,14.0
3071738,14.0
3071758,14.0
3071786,14.0
3071818,14.0
3071882,41.0
3072027,14.0
3072065,14.0
3072129,14.0
3072190,14.0
3072219,14.0
3072243,14.0
3072258,14.0
3072509,14.0
3072554,14.0
3072584,14.0
3072595,14.0
3072610,14.0
3072633,14.0
3072830,14.0
3072886,14.0
3072946,14.0
3072991,14.0
3073064,14.0
3073152,14.0
3073165,14.0
3073247,14.0
3073356,14.0
3073359,14.0
3073428,14.0
3073506,41.0
3073509,41.0
3073658,14.0
3073727,14.0
3073898,14.0
3073903,14.0
3074138,14.0
3074142,14.0
3074153,14.0
3074164,14.0
3074169,14.0
3074464,14.0
3074522,14.0
3074609,14.0
3074645,14.0
3074660,14.0
3074663,14.0
3074713,14.0
3074744,14.0
3074781,14.0
3074787,14.0
3074788,14.0
3074806,14.0
3074836,14.0
3074861,14.0
3074869,14.0
3074871,14.0
3074876,14.0
3074878,14.0
3074958,14.0
3074996,14.0
3075050,14.0
3075054,14.0
3075082,14.0
3075092,14.0
3075099,14.0
3075107,14.0
3075116,14.0
3075139,14.0
3075141,14.0
3075143,14.0
3075152,14.0
3075168,14.0
3075203,41.0
3075211,14.0
3075303,14.0
3075371,14.0
3075443,41.0
3075453,14.0
3075488,14.0
3075502,14.0
3075517,14.0
3075534,14.0
3075555,14.0
3075567,14.0
3075592,14.0
3075606,14.0
3075619,14.0
3075701,14.0
3075730,14.0
3075757,14.0
3075775,14.0
3075801,14.0
3075858,14.0
3075946,14.0
3076024,14.0
3076078,14.0
3076108,14.0
3076163,14.0
3076233,14.0
3076252,14.0
3076363,14.0
