TransactionID,id_03
2987010,0.0
2987016,0.0
2987017,3.0
2987038,0.0
2987040,0.0
2987066,0.0
2987069,0.0
2987099,0.0
2987101,0.0
2987104,0.0
2987114,0.0
2987119,0.0
2987121,2.0
2987125,2.0
2987130,0.0
2987138,0.0
2987144,0.0
2987188,0.0
2987209,0.0
2987211,0.0
2987240,0.0
2987243,0.0
2987245,0.0
2987252,0.0
2987258,0.0
2987270,0.0
2987275,0.0
2987281,0.0
2987301,0.0
2987316,0.0
2987328,0.0
2987335,0.0
2987336,0.0
2987338,0.0
2987355,0.0
2987361,0.0
2987366,0.0
2987374,0.0
2987386,0.0
2987390,0.0
2987408,0.0
2987412,0.0
2987425,5.0
2987429,0.0
2987434,0.0
2987435,0.0
2987455,0.0
2987456,0.0
2987461,0.0
2987462,0.0
2987463,0.0
2987488,0.0
2987505,0.0
2987508,0.0
2987514,0.0
2987515,0.0
2987523,1.0
2987529,1.0
2987531,1.0
2987551,0.0
2987558,0.0
2987571,0.0
2987577,0.0
2987579,0.0
2987590,0.0
2987596,0.0
2987602,0.0
2987603,0.0
2987605,0.0
2987607,1.0
2987608,0.0
2987612,0.0
2987618,0.0
2987620,0.0
2987621,0.0
2987623,0.0
2987635,0.0
2987637,0.0
2987641,0.0
2987643,0.0
2987660,0.0
2987672,0.0
2987681,0.0
2987693,0.0
2987696,0.0
2987698,0.0
2987710,0.0
2987712,0.0
2987718,0.0
2987724,0.0
2987732,0.0
2987733,0.0
2987739,0.0
2987741,0.0
2987743,0.0
2987747,0.0
2987748,0.0
2987751,0.0
2987768,0.0
2987780,0.0
2987781,0.0
2987788,0.0
2987791,0.0
2987820,0.0
2987828,0.0
2987839,0.0
2987844,0.0
2987847,0.0
2987850,0.0
2987853,0.0
2987862,0.0
2987872,0.0
2987873,0.0
2987893,0.0
2987895,0.0
2987900,0.0
2987926,0.0
2987928,0.0
2987929,0.0
2987969,0.0
2987989,0.0
2988021,0.0
2988028,0.0
2988038,0.0
2988064,0.0
2988080,0.0
2988093,0.0
2988140,0.0
2988171,0.0
2988177,0.0
2988192,0.0
2988211,0.0
2988221,0.0
2988246,0.0
2988257,0.0
2988267,0.0
2988304,0.0
2988311,0.0
2988339,0.0
2988342,0.0
2988356,0.0
2988370,0.0
2988378,0.0
2988393,0.0
2988396,0.0
2988431,0.0
2988449,0.0
2988475,0.0
2988484,0.0
2988565,0.0
2988568,0.0
2988622,2.0
2988623,0.0
2988655,0.0
2988663,0.0
2988672,0.0
2988678,0.0
2988688,0.0
2988701,0.0
2988702,0.0
2988705,0.0
2988706,0.0
2988714,0.0
2988745,0.0
2988746,0.0
2988749,0.0
2988752,0.0
2988755,0.0
2988760,0.0
2988763,0.0
2988783,0.0
2988800,0.0
2988804,0.0
2988863,0.0
2988869,0.0
2988875,0.0
2988893,0.0
2988894,0.0
2988902,0.0
2988922,0.0
2988930,2.0
2988933,0.0
2988938,2.0
2988950,0.0
2988953,0.0
2988965,0.0
2988983,0.0
2988991,0.0
2988994,0.0
2989002,0.0
2989027,0.0
2989066,0.0
2989067,0.0
2989070,0.0
2989097,3.0
2989106,0.0
2989116,0.0
2989124,0.0
2989169,0.0
2989178,0.0
2989189,0.0
2989213,0.0
2989260,0.0
2989263,0.0
2989271,0.0
2989316,0.0
2989320,0.0
2989328,0.0
2989340,0.0
2989347,0.0
2989361,0.0
2989378,0.0
2989386,6.0
2989433,0.0
2989434,0.0
2989440,0.0
2989451,0.0
2989459,0.0
2989465,0.0
2989473,0.0
2989491,0.0
2989496,0.0
2989498,0.0
2989500,0.0
2989502,0.0
2989505,0.0
2989507,0.0
2989512,0.0
2989519,0.0
2989522,0.0
2989524,0.0
2989552,1.0
2989589,0.0
2989598,0.0
2989600,0.0
2989603,0.0
2989619,0.0
2989621,0.0
2989630,0.0
2989634,0.0
2989703,0.0
2989734,0.0
2989738,0.0
2989743,3.0
2989750,0.0
2989757,0.0
2989758,0.0
2989769,0.0
2989788,0.0
2989795,0.0
2989804,0.0
2989805,0.0
2989835,0.0
2989848,0.0
2989861,0.0
2989872,0.0
2989880,0.0
2989887,0.0
2989895,0.0
2989904,0.0
2989949,3.0
2989962,0.0
2989971,0.0
2989981,3.0
2989991,0.0
2990036,0.0
2990043,0.0
2990056,0.0
2990059,0.0
2990065,0.0
2990079,0.0
2990118,0.0
2990130,0.0
2990144,0.0
2990196,0.0
2990200,0.0
2990233,0.0
2990238,0.0
2990250,0.0
2990266,0.0
2990279,0.0
2990288,3.0
2990305,0.0
2990328,3.0
2990337,0.0
2990339,0.0
2990363,0.0
2990364,0.0
2990373,0.0
2990379,0.0
2990392,0.0
2990393,3.0
2990412,9.0
2990421,0.0
2990463,0.0
2990494,0.0
2990524,0.0
2990532,0.0
2990549,0.0
