TransactionID,id_11
2987004,100.0
2987008,100.0
2987010,100.0
2987011,100.0
2987016,100.0
2987017,100.0
2987038,100.0
2987040,100.0
2987048,100.0
2987049,100.0
2987057,100.0
2987066,100.0
2987069,100.0
2987070,100.0
2987072,100.0
2987074,100.0
2987084,100.0
2987093,93.75
2987099,100.0
2987100,100.0
2987101,100.0
2987104,100.0
2987105,100.0
2987111,95.08000183105467
2987114,100.0
2987119,100.0
2987121,100.0
2987125,100.0
2987130,100.0
2987138,100.0
2987141,95.6500015258789
2987144,100.0
2987145,100.0
2987148,100.0
2987156,100.0
2987167,100.0
2987173,100.0
2987183,100.0
2987188,100.0
2987189,100.0
2987190,100.0
2987192,100.0
2987196,100.0
2987197,100.0
2987198,100.0
2987199,100.0
2987207,100.0
2987209,100.0
2987211,100.0
2987236,100.0
2987240,100.0
2987243,100.0
2987245,100.0
2987248,100.0
2987252,100.0
2987258,100.0
2987259,100.0
2987262,100.0
2987265,100.0
2987266,100.0
2987270,100.0
2987271,100.0
2987273,100.0
2987275,100.0
2987281,100.0
2987284,100.0
2987287,100.0
2987288,100.0
2987301,100.0
2987311,94.29000091552734
2987316,100.0
2987327,96.19000244140624
2987328,100.0
2987332,100.0
2987333,90.56999969482422
2987335,100.0
2987336,100.0
2987337,100.0
2987338,100.0
2987352,100.0
2987355,100.0
2987361,100.0
2987366,100.0
2987367,97.54000091552734
2987368,100.0
2987374,100.0
2987376,100.0
2987380,100.0
2987384,100.0
2987386,100.0
2987387,100.0
2987389,100.0
2987390,100.0
2987398,100.0
2987404,100.0
2987405,100.0
2987406,100.0
2987408,100.0
2987412,100.0
2987416,100.0
2987425,100.0
2987429,100.0
2987433,100.0
2987434,100.0
2987435,100.0
2987437,100.0
2987438,100.0
2987439,100.0
2987443,100.0
2987446,96.43000030517578
2987449,100.0
2987455,100.0
2987456,100.0
2987457,100.0
2987461,100.0
2987462,100.0
2987463,100.0
2987465,100.0
2987466,100.0
2987467,100.0
2987469,100.0
2987476,100.0
2987482,98.31999969482422
2987485,100.0
2987488,100.0
2987489,100.0
2987490,100.0
2987499,100.0
2987501,100.0
2987504,100.0
2987505,100.0
2987508,100.0
2987514,100.0
2987515,100.0
2987517,100.0
2987520,100.0
2987521,98.91000366210938
2987523,100.0
2987524,100.0
2987528,100.0
2987529,100.0
2987531,100.0
2987532,100.0
2987535,100.0
2987543,100.0
2987544,100.0
2987547,100.0
2987550,100.0
2987551,100.0
2987552,100.0
2987553,100.0
2987555,100.0
2987556,100.0
2987558,100.0
2987560,100.0
2987563,100.0
2987571,100.0
2987576,100.0
2987577,100.0
2987579,100.0
2987582,94.12000274658205
2987584,100.0
2987585,94.1999969482422
2987590,100.0
2987592,100.0
2987596,100.0
2987598,100.0
2987601,100.0
2987602,100.0
2987603,100.0
2987605,100.0
2987607,100.0
2987608,100.0
2987610,100.0
2987612,100.0
2987613,100.0
2987617,100.0
2987618,100.0
2987620,100.0
2987621,100.0
2987623,100.0
2987625,100.0
2987630,100.0
2987635,100.0
2987637,100.0
2987638,100.0
2987639,100.0
2987641,100.0
2987643,100.0
2987648,96.1999969482422
2987653,100.0
2987660,100.0
2987664,100.0
2987666,100.0
2987668,100.0
2987672,100.0
2987681,100.0
2987683,95.08000183105467
2987686,100.0
2987689,100.0
2987692,100.0
2987693,100.0
2987694,96.2300033569336
2987696,100.0
2987698,100.0
2987710,100.0
2987712,100.0
2987718,100.0
2987724,100.0
2987726,100.0
2987730,100.0
2987732,100.0
2987733,100.0
2987739,100.0
2987741,100.0
2987743,100.0
2987746,100.0
2987747,100.0
2987748,100.0
2987750,93.5500030517578
2987751,100.0
2987752,100.0
2987754,100.0
2987758,100.0
2987763,100.0
2987766,100.0
2987768,100.0
2987769,100.0
2987771,100.0
2987774,100.0
2987777,100.0
2987779,100.0
2987780,100.0
2987781,100.0
2987785,100.0
2987788,100.0
2987789,100.0
2987790,100.0
2987791,100.0
2987792,100.0
2987795,100.0
2987796,100.0
2987800,100.0
2987804,100.0
2987815,100.0
2987819,100.0
2987820,100.0
2987821,100.0
2987825,100.0
2987828,100.0
2987829,94.68000030517578
2987831,100.0
2987834,100.0
2987837,100.0
2987838,100.0
2987839,100.0
2987844,100.0
2987847,100.0
2987848,100.0
2987849,95.08000183105467
2987850,100.0
2987853,100.0
2987854,100.0
2987855,100.0
2987857,100.0
2987862,100.0
2987868,100.0
2987869,100.0
2987872,100.0
2987873,100.0
2987885,100.0
2987886,100.0
2987887,100.0
2987893,100.0
2987895,100.0
2987900,100.0
2987901,100.0
2987907,100.0
2987926,100.0
2987928,100.0
2987929,100.0
2987938,100.0
2987951,100.0
2987957,100.0
2987964,100.0
2987965,100.0
2987968,100.0
2987969,100.0
2987989,100.0
2988008,100.0
2988015,100.0
2988018,100.0
2988021,100.0
2988028,100.0
2988033,100.0
2988038,100.0
2988062,100.0
2988064,100.0
2988080,100.0
2988083,100.0
2988093,100.0
2988140,100.0
2988166,100.0
2988170,100.0
2988171,100.0
2988177,100.0
2988182,100.0
2988192,100.0
2988204,100.0
2988209,100.0
2988211,100.0
2988221,100.0
2988227,100.0
2988246,100.0
2988257,100.0
2988267,100.0
2988304,100.0
2988308,100.0
2988311,100.0
2988312,100.0
2988339,100.0
2988340,100.0
2988342,100.0
2988356,100.0
2988368,100.0
2988370,100.0
2988378,100.0
2988380,100.0
2988389,90.91000366210938
2988393,100.0
2988396,100.0
2988409,100.0
2988431,100.0
2988448,100.0
2988449,100.0
2988451,100.0
2988469,94.0500030517578
2988475,100.0
2988484,100.0
2988495,100.0
2988512,96.47000122070312
2988513,97.5
2988535,100.0
2988549,100.0
2988565,100.0
2988567,100.0
2988568,100.0
2988610,95.6500015258789
2988621,100.0
2988622,100.0
2988623,100.0
2988655,100.0
2988663,100.0
2988667,94.0500030517578
2988672,100.0
