TransactionID,id_19
2987004,542.0
2987008,621.0
2987010,410.0
2987011,176.0
2987016,529.0
2987017,529.0
2987038,352.0
2987040,410.0
2987048,484.0
2987049,254.0
2987057,278.0
2987066,307.0
2987069,352.0
2987070,529.0
2987072,266.0
2987074,266.0
2987084,290.0
2987093,548.0
2987099,122.0
2987100,215.0
2987101,100.0
2987104,215.0
2987105,345.0
2987111,266.0
2987114,242.0
2987119,215.0
2987121,215.0
2987125,215.0
2987130,410.0
2987138,193.0
2987141,650.0
2987144,650.0
2987145,352.0
2987148,390.0
2987156,542.0
2987167,390.0
2987173,215.0
2987183,492.0
2987188,122.0
2987189,427.0
2987190,266.0
2987192,266.0
2987196,266.0
2987197,390.0
2987198,100.0
2987199,266.0
2987207,529.0
2987209,266.0
2987211,548.0
2987236,390.0
2987240,266.0
2987243,266.0
2987245,266.0
2987248,215.0
2987252,266.0
2987258,266.0
2987259,417.0
2987262,266.0
2987265,410.0
2987266,427.0
2987270,410.0
2987271,100.0
2987273,312.0
2987275,529.0
2987281,542.0
2987284,266.0
2987287,266.0
2987288,290.0
2987301,153.0
2987311,529.0
2987316,266.0
2987327,454.0
2987328,176.0
2987332,633.0
2987333,529.0
2987335,633.0
2987336,633.0
2987337,542.0
2987338,633.0
2987352,290.0
2987355,215.0
2987361,215.0
2987366,100.0
2987367,121.0
2987368,266.0
2987374,215.0
2987376,215.0
2987380,254.0
2987384,266.0
2987386,352.0
2987387,542.0
2987389,548.0
2987390,100.0
2987398,153.0
2987404,542.0
2987405,176.0
2987406,215.0
2987408,215.0
2987412,427.0
2987416,122.0
2987425,100.0
2987429,266.0
2987433,542.0
2987434,122.0
2987435,312.0
2987437,193.0
2987438,345.0
2987439,607.0
2987443,266.0
2987446,312.0
2987449,100.0
2987455,542.0
2987456,417.0
2987457,542.0
2987461,542.0
2987462,542.0
2987463,400.0
2987465,266.0
2987466,100.0
2987467,321.0
2987469,215.0
2987476,266.0
2987482,542.0
2987485,197.0
2987488,607.0
2987489,153.0
2987490,321.0
2987499,427.0
2987501,254.0
2987504,621.0
2987505,197.0
2987508,542.0
2987514,215.0
2987515,100.0
2987517,266.0
2987520,492.0
2987521,410.0
2987523,312.0
2987524,325.0
2987528,312.0
2987529,312.0
2987531,312.0
2987532,536.0
2987535,153.0
2987543,492.0
2987544,397.0
2987547,254.0
2987550,266.0
2987551,417.0
2987552,390.0
2987553,266.0
2987555,621.0
2987556,427.0
2987558,669.0
2987560,427.0
2987563,390.0
2987571,427.0
2987576,307.0
2987577,153.0
2987579,266.0
2987582,410.0
2987584,254.0
2987585,393.0
2987590,633.0
2987592,427.0
2987596,427.0
2987598,266.0
2987601,621.0
2987602,410.0
2987603,410.0
2987605,529.0
2987607,266.0
2987608,410.0
2987610,307.0
2987612,427.0
2987613,266.0
2987617,266.0
2987618,427.0
2987620,100.0
2987621,216.0
2987623,254.0
2987625,384.0
2987630,176.0
2987635,418.0
2987637,254.0
2987638,417.0
2987639,254.0
2987641,417.0
2987643,410.0
2987648,630.0
2987653,266.0
2987660,254.0
2987664,266.0
2987666,266.0
2987668,153.0
2987672,290.0
2987681,254.0
2987683,176.0
2987686,153.0
2987689,542.0
2987692,427.0
2987693,254.0
2987694,410.0
2987696,417.0
2987698,410.0
2987710,254.0
2987712,529.0
2987718,529.0
2987724,475.0
2987726,214.0
2987730,254.0
2987732,542.0
2987733,312.0
2987739,266.0
2987741,542.0
2987743,100.0
2987746,176.0
2987747,254.0
2987748,529.0
2987750,417.0
2987751,529.0
2987752,427.0
2987754,352.0
2987758,345.0
2987763,139.0
2987766,266.0
2987768,410.0
2987769,427.0
2987771,312.0
2987774,215.0
2987777,266.0
2987779,397.0
2987780,397.0
2987781,397.0
2987785,548.0
2987788,548.0
2987789,266.0
2987790,529.0
2987791,254.0
2987792,384.0
2987795,290.0
2987796,100.0
2987800,153.0
2987804,266.0
2987815,254.0
2987819,290.0
2987820,410.0
2987821,193.0
2987825,290.0
2987828,290.0
2987829,492.0
2987831,341.0
2987834,215.0
2987837,176.0
2987838,427.0
2987839,410.0
2987844,290.0
2987847,215.0
2987848,427.0
2987849,427.0
2987850,495.0
2987853,410.0
2987854,266.0
2987855,312.0
2987857,290.0
2987862,193.0
2987868,427.0
2987869,271.0
2987872,254.0
2987873,548.0
2987885,266.0
2987886,266.0
2987887,254.0
2987893,607.0
2987895,266.0
2987900,266.0
2987901,266.0
2987907,529.0
2987926,266.0
2987928,266.0
2987929,266.0
2987938,542.0
2987951,427.0
2987957,271.0
2987964,290.0
2987965,529.0
2987968,153.0
2987969,404.0
2987989,427.0
2988008,266.0
2988015,352.0
2988018,621.0
2988021,621.0
2988028,215.0
2988033,380.0
2988038,186.0
2988080,277.0
2988083,290.0
2988093,215.0
2988140,321.0
2988166,542.0
2988170,226.0
2988171,529.0
2988177,153.0
2988182,390.0
2988192,254.0
2988204,630.0
2988209,529.0
2988211,529.0
2988221,529.0
