TransactionID,id_20
2987004,144.0
2987008,500.0
2987010,142.0
2987011,507.0
2987016,575.0
2987017,600.0
2987038,533.0
2987040,142.0
2987048,507.0
2987049,507.0
2987057,600.0
2987066,333.0
2987069,533.0
2987070,549.0
2987072,566.0
2987074,305.0
2987084,401.0
2987093,391.0
2987099,549.0
2987100,533.0
2987101,535.0
2987104,533.0
2987105,507.0
2987111,325.0
2987114,507.0
2987119,222.0
2987121,277.0
2987125,277.0
2987130,142.0
2987138,368.0
2987141,597.0
2987144,597.0
2987145,214.0
2987148,549.0
2987156,489.0
2987167,549.0
2987173,368.0
2987183,600.0
2987188,256.0
2987189,507.0
2987190,507.0
2987192,507.0
2987196,325.0
2987197,549.0
2987198,549.0
2987199,507.0
2987207,222.0
2987209,507.0
2987211,214.0
2987236,549.0
2987240,325.0
2987243,325.0
2987245,325.0
2987248,277.0
2987252,325.0
2987258,325.0
2987259,507.0
2987262,507.0
2987265,256.0
2987266,223.0
2987270,256.0
2987271,368.0
2987273,222.0
2987275,549.0
2987281,533.0
2987284,401.0
2987287,507.0
2987288,401.0
2987301,325.0
2987311,214.0
2987316,325.0
2987327,214.0
2987328,507.0
2987332,215.0
2987333,222.0
2987335,215.0
2987336,215.0
2987337,214.0
2987338,215.0
2987352,401.0
2987355,484.0
2987361,484.0
2987366,533.0
2987367,333.0
2987368,507.0
2987374,484.0
2987376,597.0
2987380,507.0
2987384,122.0
2987386,222.0
2987387,333.0
2987389,350.0
2987390,500.0
2987398,563.0
2987404,489.0
2987405,507.0
2987406,107.0
2987408,107.0
2987412,507.0
2987416,214.0
2987425,533.0
2987429,417.0
2987433,222.0
2987434,214.0
2987435,333.0
2987437,333.0
2987438,507.0
2987439,507.0
2987443,507.0
2987446,214.0
2987449,549.0
2987455,153.0
2987456,507.0
2987457,177.0
2987461,222.0
2987462,153.0
2987463,146.0
2987465,638.0
2987466,500.0
2987467,333.0
2987469,533.0
2987476,305.0
2987482,333.0
2987485,368.0
2987488,561.0
2987489,325.0
2987490,214.0
2987499,563.0
2987501,507.0
2987504,394.0
2987505,368.0
2987508,153.0
2987514,278.0
2987515,533.0
2987517,565.0
2987520,144.0
2987521,181.0
2987523,272.0
2987524,611.0
2987528,484.0
2987529,272.0
2987531,272.0
2987532,568.0
2987535,563.0
2987543,266.0
2987544,533.0
2987547,507.0
2987550,507.0
2987551,507.0
2987552,549.0
2987553,507.0
2987555,225.0
2987556,507.0
2987558,484.0
2987560,563.0
2987563,107.0
2987571,325.0
2987576,333.0
2987577,325.0
2987579,507.0
2987582,144.0
2987584,507.0
2987585,216.0
2987590,600.0
2987592,563.0
2987596,325.0
2987598,565.0
2987601,500.0
2987602,144.0
2987603,144.0
2987605,161.0
2987607,507.0
2987608,181.0
2987610,597.0
2987612,325.0
2987613,417.0
2987617,139.0
2987618,325.0
2987620,549.0
2987621,214.0
2987623,507.0
2987625,507.0
2987630,507.0
2987635,161.0
2987637,507.0
2987638,561.0
2987639,507.0
2987641,507.0
2987643,144.0
2987648,597.0
2987653,325.0
2987660,507.0
2987664,595.0
2987666,595.0
2987668,325.0
2987672,401.0
2987681,507.0
2987683,507.0
2987686,325.0
2987689,600.0
2987692,565.0
2987693,507.0
2987694,360.0
2987696,507.0
2987698,360.0
2987710,507.0
2987712,256.0
2987718,256.0
2987724,484.0
2987726,107.0
2987730,507.0
2987732,600.0
2987733,333.0
2987739,507.0
2987741,177.0
2987743,533.0
2987746,507.0
2987747,507.0
2987748,256.0
2987750,507.0
2987751,222.0
2987752,507.0
2987754,500.0
2987758,507.0
2987763,256.0
2987766,507.0
2987768,222.0
2987769,325.0
2987771,333.0
2987774,368.0
2987777,507.0
2987779,161.0
2987780,161.0
2987781,161.0
2987785,222.0
2987788,222.0
2987789,469.0
2987790,216.0
2987791,507.0
2987792,507.0
2987795,401.0
2987796,533.0
2987800,541.0
2987804,507.0
2987815,507.0
2987819,401.0
2987820,107.0
2987821,333.0
2987825,401.0
2987828,401.0
2987829,225.0
2987831,222.0
2987834,472.0
2987837,507.0
2987838,325.0
2987839,107.0
2987844,401.0
2987847,222.0
2987848,563.0
2987849,325.0
2987850,214.0
2987853,107.0
2987854,566.0
2987855,222.0
2987857,401.0
2987862,439.0
2987868,469.0
2987869,507.0
2987872,507.0
2987873,100.0
2987885,315.0
2987886,325.0
2987887,507.0
2987893,507.0
2987895,595.0
2987900,595.0
2987901,507.0
2987907,216.0
2987926,507.0
2987928,595.0
2987929,325.0
2987938,533.0
2987951,595.0
2987957,507.0
2987964,401.0
2987965,222.0
2987968,401.0
2987969,146.0
2987989,507.0
2988008,612.0
2988015,222.0
2988018,611.0
2988021,611.0
2988028,533.0
2988033,561.0
2988038,600.0
2988080,177.0
2988083,401.0
2988093,368.0
2988140,391.0
2988166,368.0
2988170,521.0
2988171,484.0
2988177,397.0
2988182,489.0
2988192,507.0
2988204,535.0
2988209,222.0
2988211,222.0
2988221,222.0
2988227,507.0
2988246,597.0
2988257,533.0
2988267,533.0
2988304,533.0
2988308,507.0
2988311,533.0
2988312,533.0
2988339,533.0
2988340,597.0
2988342,597.0
2988356,256.0
2988368,439.0
2988370,549.0
2988378,533.0
2988380,600.0
2988393,533.0
2988396,177.0
2988409,368.0
2988431,600.0
2988448,535.0
2988449,333.0
2988451,214.0
2988469,277.0
2988475,549.0
2988484,391.0
2988495,161.0
2988512,214.0
2988513,600.0
2988535,391.0
2988549,563.0
2988565,391.0
2988567,214.0
2988568,600.0
2988610,489.0
2988621,161.0
2988622,549.0
2988623,507.0
2988655,507.0
2988663,161.0
2988667,161.0
2988672,161.0
2988678,161.0
2988686,127.0
2988688,500.0
2988690,391.0
2988696,439.0
2988698,214.0
2988701,533.0
2988702,549.0
